ts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
2014-09-02 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-03 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-04 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-05 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-06 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-07 07:30:00,-0.0118,-0.0116,-0.012,-0.0121,-0.0125,-0.0114,-0.01,-0.0099,-0.0099,-0.0096,-0.0091,-0.0081,-0.0071,-0.0066,-0.0061,-0.0066,-0.0071,-0.0076,-0.0076,-0.0071,-0.0061,-0.0056,-0.0056,-0.0051,-0.005,-0.0055,-0.0055,-0.0036,-0.0036,-0.0031,-0.0036,-0.0031,-0.0031,-0.0031,-0.0031,-0.0026,-0.0026,-0.0013,0.0,0.0,0.0
2014-09-08 07:30:00,-0.0084,-0.0078,-0.0077,-0.0078,-0.0077,-0.0071,-0.0062,-0.0061,-0.0056,-0.0068,-0.0063,-0.0053,-0.0038,-0.0038,-0.0033,-0.0033,-0.0043,-0.0048,-0.0048,-0.0038,-0.0033,-0.0028,-0.0028,-0.0023,-0.0028,-0.0028,-0.0034,-0.002,-0.002,-0.002,-0.0025,-0.0025,-0.0025,-0.0025,-0.0025,-0.0025,-0.0025,-0.0017,0.0,0.0,0.0
2014-09-09 07:30:00,-0.0049,-0.0048,-0.0047,-0.0048,-0.0047,-0.0036,-0.0022,-0.0021,-0.0021,-0.0043,-0.0043,-0.0033,-0.0013,-0.0013,-0.0018,-0.0023,-0.0038,-0.0048,-0.0048,-0.0032,-0.0022,-0.0017,-0.0012,-0.0007,-0.0017,-0.0018,-0.0029,-0.0015,-0.001,-0.001,-0.0015,-0.0015,-0.002,-0.0025,-0.0025,-0.0025,-0.003,-0.0017,0.0,0.0,0.0
2014-09-10 07:30:00,-0.0032,-0.0026,-0.0024,-0.0026,-0.0029,-0.0022,-0.0007,-0.0007,-0.0003,-0.0026,-0.0025,-0.0007,0.0029,0.0039,0.0026,0.0017,-0.0009,-0.0026,-0.003,-0.0015,0.0,0.001,0.001,0.0014,0.0,-0.0002,-0.002,-0.0006,-0.0005,-0.0005,-0.0009,-0.0009,-0.0009,-0.001,-0.001,-0.0009,-0.0008,-0.0005,0.0,0.0,0.0
2014-09-11 07:30:00,-0.0094,-0.0088,-0.0087,-0.0088,-0.0092,-0.0076,-0.0052,-0.0051,-0.0051,-0.0073,-0.0068,-0.0048,-0.0009,0.0006,-0.0009,-0.0024,-0.0054,-0.0074,-0.0079,-0.0058,-0.0037,-0.0032,-0.0032,-0.0027,-0.0042,-0.0038,-0.0059,-0.0045,-0.0045,-0.0045,-0.005,-0.005,-0.005,-0.005,-0.0045,-0.0045,-0.004,-0.0022,0.0,0.0,0.0
2014-09-12 07:30:00,-0.0119,-0.0108,-0.0107,-0.0103,-0.0107,-0.0086,-0.0062,-0.0056,-0.0056,-0.0068,-0.0068,-0.0043,0.0006,0.0026,0.0011,-0.0009,-0.0049,-0.0074,-0.0079,-0.0058,-0.0032,-0.0022,-0.0022,-0.0017,-0.0037,-0.0038,-0.0069,-0.0055,-0.0055,-0.0055,-0.006,-0.006,-0.006,-0.006,-0.0055,-0.005,-0.0045,-0.0027,0.0,0.0,0.0
2014-09-13 07:30:00,-0.0124,-0.0108,-0.0102,-0.0103,-0.0107,-0.0086,-0.0057,-0.0056,-0.0051,-0.0073,-0.0068,-0.0043,0.0001,0.0026,0.0016,0.0001,-0.0039,-0.0064,-0.0069,-0.0048,-0.0027,-0.0022,-0.0017,-0.0012,-0.0037,-0.0038,-0.0069,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.0045,-0.0045,-0.0027,0.0,0.0,0.0
2014-09-14 07:30:00,-0.0124,-0.0108,-0.0102,-0.0103,-0.0107,-0.0086,-0.0057,-0.0056,-0.0051,-0.0073,-0.0068,-0.0043,0.0001,0.0026,0.0016,0.0001,-0.0039,-0.0064,-0.0069,-0.0048,-0.0027,-0.0022,-0.0017,-0.0012,-0.0037,-0.0038,-0.0069,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.0045,-0.0045,-0.0027,0.0,0.0,0.0
2014-09-15 07:30:00,-0.0099,-0.0088,-0.0092,-0.0098,-0.0102,-0.0077,-0.0043,-0.0037,-0.0042,-0.0048,-0.0053,-0.0013,0.0056,0.0092,0.0077,0.0062,0.0002,-0.0048,-0.0058,-0.0037,-0.0006,0.0004,0.0004,0.0009,-0.0027,-0.0028,-0.0069,-0.0055,-0.005,-0.005,-0.0055,-0.0055,-0.0055,-0.0055,-0.0055,-0.005,-0.005,-0.0027,0.0,0.0,0.0
2014-09-16 07:30:00,-0.0047,-0.0031,-0.0031,-0.0032,-0.0035,-0.0018,0.0008,0.0013,0.0008,0.0012,0.0012,0.0044,0.0119,0.0155,0.0142,0.0119,0.006,0.0014,0.0004,0.0018,0.0052,0.0062,0.0066,0.0067,0.002,0.0019,-0.0032,-0.0021,-0.002,-0.0015,-0.0016,-0.0016,-0.0017,-0.0017,-0.0013,-0.0008,-0.0003,0.0003,0.0,0.0,0.0
2014-09-17 07:30:00,-0.0144,-0.0123,-0.0127,-0.0128,-0.0132,-0.0102,-0.0058,-0.0052,-0.0057,-0.0049,-0.0049,-0.0019,0.0055,0.0091,0.0076,0.0056,-0.0004,-0.0044,-0.0054,-0.0038,-0.0002,0.0008,0.0013,0.0018,-0.0033,-0.0033,-0.0084,-0.007,-0.007,-0.0065,-0.0065,-0.0065,-0.0065,-0.0065,-0.006,-0.0055,-0.0055,-0.0027,0.0,0.0,0.0
